Unnamed: 0,key1,key2,label,partition_x,pauthor_1,ptitle_1,pyear_1,pid_1,pkey_1,ptype_id_1,pjournal_id_1,pbooktitle_id_1,pjournalfull_id_1,pbooktitlefull_id_1,partition_y,pauthor_2,ptitle_2,pyear_2,pid_2,pkey_2,ptype_id_2,pjournal_id_2,pbooktitle_id_2,pjournalfull_id_2,pbooktitlefull_id_2,partition,title_sim,author_jaccard,year_diff,same_journal,same_booktitle,same_ptype,first_author_match,title_len_diff,shared_title_words,same_year,author_count_1,author_count_2,author_count_diff,title_jaccard
6558,conf/iceis/GonzalezLLTF09,journals/cj/LynchP73,False,4,pedro a. gonzález|miguel lorenzo|miguel rodríguez luaces|david trillo|josé ignacio lamas fonte,giseiel: an open source gis for territorial management.,2009,360508,conf/iceis/GonzalezLLTF09,1,0,5,0,5,2,michael f. lynch|j. howard petrie,a program suite for the production of articulated subject indexes.,1973,1876434,journals/cj/LynchP73,1,96,5,96,5,2,0.0,0.0,36,0,1,1,0,11,1,0,5,2,3,0.058823529411764705
6559,conf/agents/LitaST01,conf/icra/SchulteRT99,True,7,lucian vlad lita|jamieson schulte|sebastian thrun,a system for multi-agent coordination in uncertain environments.,2001,34685,conf/agents/LitaST01,1,0,466,0,466,2,jamieson schulte|charles r. rosenberg|sebastian thrun,"spontaneous, short-term interaction with mobile robots.",1999,418283,conf/icra/SchulteRT99,1,0,47,0,47,3,0.0,0.5,2,1,0,1,0,9,0,0,3,3,0,0.0
6560,conf/dasfaa/SchmittC97,conf/storytelling/ConradKSHL03,False,7,ingo schmitt|stefan conrad,restructuring class hierarchies for schema integration.,1997,165768,conf/dasfaa/SchmittC97,1,0,980,0,980,1,stefan conrad 0003|ernst kruijff|martin suttrop|frank hasenbrink|alex lechner,a storytelling concept for digital heritage exchange in virtual environments.,2003,731201,conf/storytelling/ConradKSHL03,1,0,5,0,5,2,0.0,0.0,6,1,0,1,0,22,1,0,2,5,3,0.06666666666666667
6561,journals/puc/IacucciK02,journals/interactions/JacucciS05,True,2,giulio iacucci|kari kuutti,everyday life as a stage in creating and performing scenarios for wireless devices.,2002,2189876,journals/puc/IacucciK02,3,121,5,121,5,1,giulio jacucci|antti salovaara,mobile media sharing in large-scale events: beyond mms.,2005,2050715,journals/interactions/JacucciS05,3,676,5,676,5,3,0.0,0.0,3,0,1,1,0,28,1,0,2,2,0,0.05
6562,journals/ett/BaruffaCFR01,conf/IEEEmsp/CacopardiCFS02,True,1,giuseppe baruffa|saverio cacopardi|fabrizio frescura|gianluca reali,stochastic channel allocation in non - linear environments.,2001,2413523,journals/ett/BaruffaCFR01,3,153,5,153,5,2,saverio cacopardi|michele caponi|fabrizio frescura|s. sabina,a dsp based mpeg-2 video decoder for hdtv or multichannel sdtv.,2002,11626,conf/IEEEmsp/CacopardiCFS02,1,0,2553,0,2553,3,0.0,0.3333333333333333,1,0,0,0,0,4,0,0,4,4,0,0.0
6563,conf/icalt/ZhengLWY08,journals/jmm2/SunLXW09,False,8,li zheng|yintao liu|jing wang|fang yang,multiple standards compatible learning resource management.,2008,317891,conf/icalt/ZhengLWY08,1,0,299,0,299,1,guangmin sun|gang li|lei xu|jing wang 0002,the location and recognition of chinese vehicle license plates under complex backgrounds.,2009,2368728,journals/jmm2/SunLXW09,3,501,5,501,5,1,0.0,0.0,1,0,0,0,0,30,0,0,4,4,0,0.0
6564,conf/icycs/LuoHZ08,conf/ispan/BinTWZ04,False,8,youxin luo|xiguang huang|bin zeng,forward displacement analysis of the 4sps-2ccs generalized stewart platform based on hyper-chaotic neural network mathematical programming method.,2008,868663,conf/icycs/LuoHZ08,1,0,99,0,99,3,bin zeng 0002|tao hu|wei wang 0019|li zitan,a model of scalable distributed network performance management.,2004,522987,conf/ispan/BinTWZ04,1,0,820,0,820,1,0.0590855098328164,0.0,4,1,0,1,0,83,2,0,3,4,1,0.08695652173913043
6565,conf/qsic/NakanoONF06,journals/alife/TominagaWKNKK07,False,7,masahiro nakano|kazuhiro ogata|masaki nakamura|kokichi futatsugi,automating invariant verification of behavioral specifications.,2006,652671,conf/qsic/NakanoONF06,1,0,109,0,109,1,kazuto tominaga|tooru watanabe|keiji kobayashi|masaki nakamura 0003|koji kishi|mitsuyoshi kazuno,modeling molecular computing systems by an artificial chemistry - its expressive power and application.,2007,1824976,journals/alife/TominagaWKNKK07,3,0,5,0,5,4,0.0,0.0,1,1,0,0,0,40,0,0,4,6,2,0.0
6566,journals/ijahuc/AbbasJ10,conf/comsware/SadaphalJ06,True,8,ash mohammad abbas|bijendra nath jain,path diminution in node-disjoint multipath routing for mobile ad hoc networks is unavoidable with single route discovery.,2010,2342409,journals/ijahuc/AbbasJ10,1,459,639,459,639,2,vaishali p. sadaphal|bijendra n. jain,spread-based heuristic for sensor selection in sensor networks.,2006,133873,conf/comsware/SadaphalJ06,1,0,639,0,639,1,0.0353771891275862,0.0,4,0,1,1,0,58,2,0,2,2,0,0.09090909090909091
6567,conf/kbse/LedruBBMOP01,conf/zum/BontronP00,True,3,yves ledru|lydie du bousquet|pierre bontron|olivier maury|catherine oriat|marie-laure potet,test purposes: adapting the notion of specification to testing.,2001,553314,conf/kbse/LedruBBMOP01,1,0,1697,0,1697,2,pierre bontron|marie-laure potet,automatic construction of validated b components from structured developments.,2000,791165,conf/zum/BontronP00,1,0,1697,0,1697,1,0.0,0.3333333333333333,1,1,1,1,0,15,1,0,6,2,4,0.058823529411764705
6568,journals/informs/MurphyB97,journals/ijcat/Murphy08,True,2,catherine k. murphy|michel benaroch,adding value to induced decision trees for time-sensitive data.,1997,2046145,journals/informs/MurphyB97,3,417,5,417,5,3,catherine k. murphy,discovering auditing criteria for the going-concern disclaimer.,2008,2022243,journals/ijcat/Murphy08,3,329,5,329,5,2,0.0,0.5,11,0,1,1,1,0,1,0,2,1,1,0.06666666666666667
6569,conf/ipaw/Halaschek-WienerGSGPH06,journals/jdm/ShethAABWRHAAAK05,True,7,christian halaschek-wiener|jennifer golbeck|andrew schain|michael grove|bijan parsia|james a. hendler,annotation and provenance tracking in semantic web photo libraries.,2006,793020,conf/ipaw/Halaschek-WienerGSGPH06,1,0,1698,0,1698,2,amit p. sheth|boanerges aleman-meza|ismailcem budak arpinar|clemens bertram|yashodhan s. warke|cartic ramakrishnan|chris halaschek|kemafor anyanwu|david avant|f. s. arpinar|krys kochut,semantic association identification and knowledge discovery for national security applications.,2005,2109761,journals/jdm/ShethAABWRHAAAK05,3,470,5,470,5,4,0.09149985275486815,0.0,1,0,0,0,0,28,2,0,6,11,5,0.11764705882352941
6570,journals/actaC/HeAL06,conf/gcc/YangZLHS10,False,8,dan he|abdullah n. arslan|alan c. h. ling,a fast algorithm for the constrained multiple sequence alignment problem.,2006,1814717,journals/actaC/HeAL06,3,85,5,85,5,4,yichao yang|yanbo zhou|lei liang|dan he 0002|zhili sun,a sevice-oriented broker for bulk data transfer in cloud computing.,2010,262561,conf/gcc/YangZLHS10,1,0,547,0,547,2,0.0,0.0,4,0,0,0,0,6,2,0,3,5,2,0.1111111111111111
6571,journals/jcsc/LeungWTL98,journals/ijbc/NgaILL08,True,1,f. h. frank leung|l. k. wong|peter kwong-shun tam|h. k. lam,realization of analog fuzzy logic control for pwm boost converters.,1998,2099948,journals/jcsc/LeungWTL98,3,255,5,255,5,4,j. h. c. nga|herbert h. c. iu|bingo wing-kuen ling|hak-keung lam,analysis and control of bifurcation and chaos in average queue length in tcp/red model.,2008,2383317,journals/ijbc/NgaILL08,3,31,5,31,5,2,0.04690309413016555,0.0,10,0,1,1,0,20,2,0,4,4,0,0.1
6574,journals/ijim/RamliII10,conf/icalt/KaurFID05,True,4,aznarahayu ramli|issham bin ismail|rozhan mohammed idrus,mobile learning via sms among distance learners: does learning transfer occur?.,2010,2412608,journals/ijim/RamliII10,3,407,5,407,5,1,parveen kaur|soon fook fong|rozhan idrus|hisham dzakiria,the combination of different modalities in the web-based learning environment: a comparative analysis of the perceptual instructional outcomes.,2005,316711,conf/icalt/KaurFID05,3,0,299,0,299,4,0.07959381472814799,0.0,5,0,0,1,0,64,1,0,3,4,1,0.041666666666666664
6575,journals/vlsisp/CirsteaKMA03,conf/icip/AdedoyinFAW07,True,4,silvia manolache cirstea|s. y. kung|malcolm mccormick|amar aggoun,3d-object space reconstruction from planar recorded data of 3d-integral images.,2003,2336120,journals/vlsisp/CirsteaKMA03,3,134,5,134,5,4,steven adedoyin|warnakulasuriya anil chandana fernando|amar aggoun|w. a. rajitha jayaruwan weerakkody,an es based effecient motion estimation technique for 3d integral video compression.,2007,379477,conf/icip/AdedoyinFAW07,1,0,246,0,246,4,0.2614055531815497,0.14285714285714285,4,0,0,0,0,5,0,0,4,4,0,0.0
6576,conf/aipr/Zhang08,journals/jasis/ZhangD00,False,3,ping zhang,a video-based face detection and recognition system using cascade face verification modules.,2008,43775,conf/aipr/Zhang08,1,0,1699,0,1699,2,ping zhang 0002|gisela m. von dran,satisfiers and dissatisfiers: a two-factor model for website design and evaluation.,2000,2083933,journals/jasis/ZhangD00,1,362,5,362,5,1,0.0,0.0,8,0,0,1,0,9,2,0,1,2,1,0.10526315789473684
6577,conf/mammo/KurokiNKUSM06,journals/pami/QuelhasMOGT07,False,6,yoshifumi kuroki|shigeru nawano|hidefumi kobatake|nachiko uchiyama|kazuo shimura|kouji matano,computer-aided detection of breast cancer using an ultra high-resolution liquid crystal display: reading session analysis.,2006,573455,conf/mammo/KurokiNKUSM06,1,0,5,0,0,4,pedro quelhas|florent monay|jean-marc odobez|daniel gatica-perez|tinne tuytelaars,a thousand words in a scene.,2007,2174390,journals/pami/QuelhasMOGT07,1,326,5,326,0,3,0.0,0.0,1,0,1,1,0,94,0,0,6,5,1,0.0
6578,conf/iccad/CostaDM00,conf/popl/Ley-WildAF09,False,1,josé c. costa|srinivas devadas|josé monteiro,observability analysis of embedded software for coverage-directed validation.,2000,331302,conf/iccad/CostaDM00,1,0,5,0,5,1,ruy ley-wild|umut a. acar|matthew fluet,a cost semantics for self-adjusting computation.,2009,640662,conf/popl/Ley-WildAF09,1,0,5,0,5,4,0.0,0.0,9,1,1,1,0,29,1,0,3,3,0,0.07692307692307693
6579,journals/tele/AdewaleF03,journals/corr/abs-1012-5379,False,6,olumide sunday adewale|samuel oluwole falaki,the generic architecture for data/internet telephony in nigeria.,2003,2249180,journals/tele/AdewaleF03,3,269,5,269,5,3,wim vanroose|bram reps|hisham bin zubair,a polynomial multigrid smoother for the iterative solution of the heterogeneous helmholtz problem,2010,1930152,journals/corr/abs-1012-5379,3,5,5,5,5,4,0.0,0.0,7,0,1,1,0,33,2,0,2,3,1,0.1111111111111111
6580,conf/dasfaa/NorvagN05,conf/chi/PetersHSMD07,False,2,kjetil nørvåg|albert overskeid nybø,improving space-efficiency in temporal text-indexing.,2005,165651,conf/dasfaa/NorvagN05,1,0,1315,0,1315,3,matthew r. peters|steven haynes|david j. saab|helena m. mentis|abigail durrant,exploring design as a research activity.,2007,106474,conf/chi/PetersHSMD07,1,0,5,0,5,3,0.0,0.0,2,1,0,1,0,13,0,0,2,5,3,0.0
6582,conf/mir/LouiLCEJKLY07,journals/taslp/MandelBSE10,True,2,alexander c. loui|jiebo luo|shih-fu chang|dan ellis|wei jiang|lyndon s. kennedy|keansub lee|akira yanagawa,kodak's consumer video benchmark data set: concept definition and annotation.,2007,587086,conf/mir/LouiLCEJKLY07,1,0,5,0,5,2,michael i. mandel|s. bressler|barbara g. shinn-cunningham|daniel p. w. ellis,evaluating source separation algorithms with reverberant speech.,2010,2303613,journals/taslp/MandelBSE10,3,219,5,219,5,3,0.0,0.0,3,0,1,0,0,13,0,0,8,4,4,0.0
6583,conf/caip/LiHP97,conf/criwg/MoranFMD01,False,7,sifang li|wynne hsu|hung keng pung,a real-time monocular vision based 3d mouse.,1997,86399,conf/caip/LiHP97,1,0,5,0,5,2,alberto l. morán|jesús favela|ana maría martínez enríquez|dominique decouchant,document presence notification services for collaborative writing.,2001,140002,conf/criwg/MoranFMD01,1,0,5,0,5,1,0.0,0.0,4,1,1,1,0,22,0,0,3,4,1,0.0
6584,journals/fss/GeW07,conf/er/WieringaPBG08,False,1,hong-wei ge|shi-tong wang,dependency between degree of fit and input noise in fuzzy linear regression using non-symmetric fuzzy triangular coefficients.,2007,1991202,journals/fss/GeW07,1,46,5,46,5,3,roel wieringa|vincent pijpers|lianne bodenstaff|jaap gordijn,value-driven coordination process design using physical delivery models.,2008,215857,conf/er/WieringaPBG08,4,0,1625,0,1625,3,0.024873355365986914,0.0,1,0,0,0,0,54,1,0,2,4,2,0.043478260869565216
6585,journals/jasis/BellMNWZ93,conf/ismir/BellBGB05,True,7,timothy c. bell|alistair moffat|craig g. nevill-manning|ian h. witten|justin zobel,data compression in full-text retrieval systems.,1993,2081925,journals/jasis/BellMNWZ93,3,362,5,362,5,3,tim bell|david blizzard|richard green|david bainbridge,design of a digital music stand.,2005,515366,conf/ismir/BellBGB05,3,0,5,0,5,2,0.0,0.0,12,0,1,1,0,16,0,0,5,4,1,0.0
6586,conf/www/RafieiBS10,conf/icassp/YoshidaMM08,False,5,davood rafiei|krishna bharat|anand shukla,diversifying web search results.,2010,789997,conf/www/RafieiBS10,1,0,82,0,82,2,akihiro yoshida|hideyuki mizuno|kazunori mano,segment selection method based on tonal validity evaluation using machine learning for concatenative speech synthesis.,2008,898574,conf/icassp/YoshidaMM08,1,0,394,0,394,2,0.0,0.0,2,1,0,1,0,86,0,0,3,3,0,0.0
6587,journals/bc/JimenezBM95,conf/wsc/StallardO98,False,8,juan c. jiménez|r. j. biscay|o. montoto,modeling the electroencephalogram by means of spatial spline smoothing and temporal autoregression.,1995,1838687,journals/bc/JimenezBM95,3,254,5,254,5,2,charles stallard|larry e. owen,evaluating adaptive signal control using corsim.,1998,784309,conf/wsc/StallardO98,1,0,720,0,720,1,0.0,0.0,3,0,0,0,0,51,0,0,3,2,1,0.0
6588,conf/icic/KimTJ08,journals/sigpro/VardheR07,False,4,dae-nyeon kim|hoang-hon trinh|kang-hyun jo,region segmentation of outdoor scene using multiple features and context information.,2008,367594,conf/icic/KimTJ08,3,0,727,0,727,1,kanchan g. vardhe|daryl reynolds,user cooperation in an asynchronous cellular uplink.,2007,2313158,journals/sigpro/VardheR07,3,151,727,151,727,4,0.0,0.0,1,0,1,1,0,33,0,0,3,2,1,0.0
6590,conf/iadis/StevensZACU04,journals/sLogica/Rautenberg93,False,7,scott m. stevens|dean a. zollman|brian w. adrian|chih-yu chao|harry ulrich,a dynamic digital environment for the exploratory learning of physics pedagog.,2004,304303,conf/iadis/StevensZACU04,1,0,1700,0,1700,1,wolfgang rautenberg,on reduced matrices.,1993,2197347,journals/sLogica/Rautenberg93,3,526,5,526,5,2,0.0,0.0,11,0,0,0,0,58,0,0,5,1,4,0.0
6591,conf/iccsa/AlvesCDS03,conf/ica3pp/AlvesCS07,True,6,carlos e. r. alves|edson cáceres|frank k. h. a. dehne|siang w. song,a parallel wavefront algorithm for efficient biological sequence comparison.,2003,340589,conf/iccsa/AlvesCDS03,1,0,1701,0,1701,4,carlos eduardo rodrigues alves|edson norberto cáceres|siang wun song,efficient representations of row-sorted 1-variant matrices for parallel string applications.,2007,309858,conf/ica3pp/AlvesCS07,1,0,1701,0,1701,2,0.1299224154948229,0.0,4,1,1,1,0,16,3,0,4,3,1,0.1875
6592,conf/wabi/ChanCCFK06,journals/jbcb/LeungSYCS09,True,5,bethany man-yee chan|joseph wun-tat chan|francis y. l. chin|stanley p. y. fung|ming-yang kao,linear-time haplotype inference on pedigrees without recombinations.,2006,761251,conf/wabi/ChanCCFK06,1,0,390,0,390,2,henry chi-ming leung|man-hung siu|siu-ming yiu|francis yuk-lun chin|ken wing-kin sung,clustering-based approach for predicting motif pairs from protein interaction data.,2009,2086626,journals/jbcb/LeungSYCS09,3,317,5,317,5,3,0.0,0.0,3,0,0,0,0,15,0,0,5,5,0,0.0
6593,conf/icpp/ArmstrongSCTDF94,conf/isda/YangZZT06,False,4,james b. armstrong|howard jay siegel|william e. cohen|min tan 0002|henry g. dietz|josé a. b. fortes,dynamic task migration from spmd to simd virtual machines.,1994,404298,conf/icpp/ArmstrongSCTDF94,1,0,364,0,364,3,ai-min yang|yan-hui zhu|yong-mei zhou|min tan 0003,a fkhp-based fuzzy classification model.,2006,509262,conf/isda/YangZZT06,1,0,2470,0,2470,3,0.0,0.0,12,1,0,1,0,18,0,0,6,4,2,0.0
6594,conf/jfplc/BriatFG90,conf/dsrt/CecinGRB06,True,7,jacques briat|m. favre|cláudio f. r. geyer,opera: ou parallélisme et régulation adaptive en prolog.,1990,550943,conf/jfplc/BriatFG90,1,0,1702,0,1702,4,fábio reis cecin|cláudio fernando resin geyer|solon rabello|jorge l. v. barbosa,a peer-to-peer simulation technique for instanced massively multiplayer games.,2006,191339,conf/dsrt/CecinGRB06,1,0,2204,0,2204,1,0.0,0.0,16,1,0,1,0,22,0,0,3,4,1,0.0
6595,journals/sigmobile/BromageEKBDHMNNPSTVGOSS09,conf/asc/MartinA00,False,5,s. bromage|c. engstrom|james koshimoto|matt bromage|stephen dabideen|m. hu|rolando menchaca-mendez|duy nguyen|b. nunes|vladislav petkov|dhananjay sampath|h. taylor|marzieh veyseh|jose joaquin garcia-luna-aceves|katia obraczka|hamid r. sadjadpour|bradley r. smith,scorpion: a heterogeneous wireless networking testbed.,2009,2210342,journals/sigmobile/BromageEKBDHMNNPSTVGOSS09,3,249,5,249,5,4,f. a. martin|marc ayel,complexity of rulebases.,2000,58934,conf/asc/MartinA00,1,0,683,0,683,2,0.0,0.0,9,0,0,0,0,30,0,0,17,2,15,0.0
6596,journals/ase/Hall03,conf/vissym/TietjenMSPHS06,False,5,robert j. hall,some reading for ase island.,2003,1837013,journals/ase/Hall03,1,509,5,509,5,4,christian tietjen|björn meyer|stefan schlechtweg|bernhard preim|ilka hertel|gero strauß,enhancing slice-based visualizations of medical volume data.,2006,748843,conf/vissym/TietjenMSPHS06,4,0,5,0,5,1,0.0,0.0,3,0,1,0,0,32,0,0,1,6,5,0.0
6597,conf/percom/BhardwajOL10,conf/icip/OzcelebiCT05,True,1,sachin bhardwaj|tanir özçelebi|johan lukkien,smart lighting using led luminaries.,2010,631805,conf/percom/BhardwajOL10,1,0,1703,0,1703,2,tanir ozcelebi|m. reha civanlar|a. murat tekalp,minimum delay content adaptive video streaming over variable bitrate channels with a novel stream switching solution.,2005,377442,conf/icip/OzcelebiCT05,1,0,829,0,829,1,0.0,0.0,5,1,0,1,0,81,0,0,3,3,0,0.0
6598,conf/icann/CutsuridisCG08,books/acm/kim95/KelleyGKRG95,True,2,vassilis cutsuridis|stuart cobb|bruce p. graham,encoding and retrieval in a ca1 microcircuit model of the hippocampus.,2008,320102,conf/icann/CutsuridisCG08,1,0,1704,0,1704,4,william kelley|sunit k. gala|won kim|tom c. reyes|bruce graham,schema architecture of the unisql/m multidatabase system,1995,10,books/acm/kim95/KelleyGKRG95,6,0,1704,0,1704,3,0.0,0.0,13,1,1,0,0,14,2,0,3,5,2,0.125
6599,journals/jct/Archdeacon92,conf/aswc/HaririA06,False,5,dan archdeacon,densely embedded graphs.,1992,2103916,journals/jct/Archdeacon92,3,451,1705,451,1705,3,babak bagheri hariri|hassan abolhassani,a new evaluation method for ontology alignment measures.,2006,63692,conf/aswc/HaririA06,3,0,1705,0,1705,2,0.0,0.0,14,0,1,1,0,32,0,0,1,2,1,0.0
6600,conf/cans/PengDNOL05,journals/ijisec/NietoVBCD02,True,3,kun peng|ed dawson|juanma gonzález nieto|eiji okamoto|javier lopez,a novel method to maintain privacy in mobile agent applications.,2005,88888,conf/cans/PengDNOL05,1,0,1706,0,1706,3,juan manuel gonzález nieto|kapali viswanathan|colin boyd|andrew clark|ed dawson,key recovery for the commercial environment.,2002,2030382,journals/ijisec/NietoVBCD02,3,564,5,564,5,1,0.0,0.1111111111111111,3,0,0,0,0,20,0,0,5,5,0,0.0
6601,journals/wias/CongiustaPTT03,conf/patmos/PuglieseACC08,False,2,antonio congiusta|andrea pugliese|domenico talia|paolo trunfio,designing grid services for distributed knowledge discovery.,2003,2323791,journals/wias/CongiustaPTT03,3,160,5,160,5,2,andrea pugliese 0002|francesco a. amoroso|gregorio cappuccino|giuseppe cocorullo,settling-optimization-based design approach for three-stage nested-miller amplifiers.,2008,622238,conf/patmos/PuglieseACC08,1,0,5,0,5,2,0.0,0.0,5,0,1,0,0,25,1,0,4,4,0,0.07692307692307693
6602,conf/iiwas/KhanGWT09,conf/dexaw/WeipplAE00,True,4,farman ali khan|sabine graf|edgar r. weippl|a. min tjoa,an approach for identifying affective states through behavioral patterns in web-based learning management systems.,2009,456622,conf/iiwas/KhanGWT09,1,0,239,0,239,2,edgar weippl|jörn altmann|wolfgang eßmayr,mobile database agents for building data warehouses.,2000,179181,conf/dexaw/WeipplAE00,1,0,643,0,643,1,0.0,0.0,9,1,0,1,0,62,1,0,4,3,1,0.05
